bottle_id,bottle_name,distillery,brand,category,age_statement,proof,size_ml,release_year,is_limited_release,is_allocated,msrp,avg_price,min_price,max_price,price_id,price_usd,currency,source_type,source_name,source_url,transaction_date,scraped_at
3565,Okayama Sakura Cask Limited Edition 2021,,,SCOTCH_SINGLE_MALT,,,,,f,f,,239.99,239.99,239.99,5390,239.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/okayama-sakura-cask-limited-edition-2021,2026-01-20 00:13:37.747526+00,2026-01-20 00:13:37.658613+00
3564,Nikka Wilkinson Vodka 720ml,,,SCOTCH_SINGLE_MALT,,,,,f,f,,103.99,103.99,103.99,5389,103.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/nikka-wilkinson-vodka-720ml,2026-01-20 00:13:37.74429+00,2026-01-20 00:13:37.658613+00
3563,Nikka Whisky All Malt with Box,,,SCOTCH_SINGLE_MALT,,,,,f,f,,149.99,149.99,149.99,5388,149.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/nikka-whisky-all-malt-with-box,2026-01-20 00:13:37.741211+00,2026-01-20 00:13:37.658613+00
3562,Nikka the Grain Whisky 2023,,,SCOTCH_SINGLE_MALT,,,,,f,f,,329.99,329.99,329.99,5387,329.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/nikka-the-grain-whisky-2023,2026-01-20 00:13:37.737974+00,2026-01-20 00:13:37.658613+00
3561,Nikka Taketsuru 12 Year Old Set with Glass,,,SCOTCH_SINGLE_MALT,,,,,f,f,,499.99,499.99,499.99,5386,499.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/nikka-taketsuru-12-year-old-set-with-glass,2026-01-20 00:13:37.734381+00,2026-01-20 00:13:37.658613+00
3560,Nikka Super 380ml with Bicycle Stand,,,SCOTCH_SINGLE_MALT,,,,,f,f,,199.99,199.99,199.99,5385,199.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/nikka-super-380ml-with-bicycle-stand,2026-01-20 00:13:37.731142+00,2026-01-20 00:13:37.658613+00
3559,Nikka Super Old '92 FIS World Cup Morioka Shizukuishi,,,SCOTCH_SINGLE_MALT,,,,,f,f,,349.99,349.99,349.99,5384,349.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/nikka-super-old-92-fis-world-cup-morioka-shizukuishi,2026-01-20 00:13:37.727829+00,2026-01-20 00:13:37.658613+00
3558,Nikka Sendai 12 Year Old Single Malt Whisky (Nobox),,,SCOTCH_SINGLE_MALT,,,,,f,f,,989.99,989.99,989.99,5383,989.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/nikka-sendai-12-year-old-single-malt-whisky-nobox,2026-01-20 00:13:37.724662+00,2026-01-20 00:13:37.658613+00
3557,Nikka G&G Black Label & Glass Gift Set,,,SCOTCH_SINGLE_MALT,,,,,f,f,,249.99,249.99,249.99,5382,249.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/nikka-g-g-black-label-glass-gift-set,2026-01-20 00:13:37.721543+00,2026-01-20 00:13:37.658613+00
3556,Nikka G & G with Bear Stand 380ml,,,SCOTCH_SINGLE_MALT,,,,,f,f,,149.99,149.99,149.99,5381,149.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/nikka-g-g-with-bear-stand-380ml,2026-01-20 00:13:37.718423+00,2026-01-20 00:13:37.658613+00
3555,Nikka Apple Brandy Rita 30 Year Old,,,SCOTCH_SINGLE_MALT,,,,,f,f,,1299.99,1299.99,1299.99,5380,1299.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/nikka-apple-brandy-rita-30-year-old,2026-01-20 00:13:37.71496+00,2026-01-20 00:13:37.658613+00
3554,Nikka Date Limited Edition 2019,,,SCOTCH_SINGLE_MALT,,,,,f,f,,199.99,199.99,199.99,5379,199.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/nikka-date-limited-edition-2019,2026-01-20 00:13:37.711845+00,2026-01-20 00:13:37.658613+00
3553,Nagahama Single Malt “The Third Batch”,,,SCOTCH_SINGLE_MALT,,,,,f,f,,349.99,349.99,349.99,5378,349.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/nagahama-single-malt-the-third-batch,2026-01-20 00:13:37.708661+00,2026-01-20 00:13:37.658613+00
3552,"Nantou OMAR "" The Drinking Philosopher"" Sherry Cask 2013",,,SCOTCH_SINGLE_MALT,,,,,f,f,,349.99,349.99,349.99,5377,349.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/nantou-omar-the-drinking-philosopher-sherry-cask-2013,2026-01-20 00:13:37.705539+00,2026-01-20 00:13:37.658613+00
3551,Nagahama Roman 8 Years Old Pure Malt Whisky,,,SCOTCH_SINGLE_MALT,,,,,f,f,,149.99,149.99,149.99,5376,149.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/nagahama-roman-8-years-old-pure-malt-whisky,2026-01-20 00:13:37.702328+00,2026-01-20 00:13:37.658613+00
3550,Nagahama Roman Blended Whisky,,,SCOTCH_SINGLE_MALT,,,,,f,f,,89.99,89.99,89.99,5375,89.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/nagahama-roman-blended-whisky,2026-01-20 00:13:37.698886+00,2026-01-20 00:13:37.658613+00
3549,Mono No Aware World Blended Whisky,,,SCOTCH_SINGLE_MALT,,,,,f,f,,299.99,299.99,299.99,5374,299.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/mono-no-aware-world-blended-whisky,2026-01-20 00:13:37.695605+00,2026-01-20 00:13:37.658613+00
3548,Matsui Whisky – The Kurayoshi Pure Malt Aged 15 Years,,,SCOTCH_SINGLE_MALT,,,,,f,f,,249.99,249.99,249.99,5373,249.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/matsui-whisky-the-kurayoshi-pure-malt-aged-15-years,2026-01-20 00:13:37.690958+00,2026-01-20 00:13:37.658613+00
3547,Matsui Umeshu with Japanese Brandy & Whisky Set,,,SCOTCH_SINGLE_MALT,,,,,f,f,,199.99,199.99,199.99,5372,199.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/matsui-umeshu-with-japanese-brandy-whisky-set,2026-01-20 00:13:37.686302+00,2026-01-20 00:13:37.658613+00
3546,Matsui ‘Sakura Cask’ Single Malt,,,SCOTCH_SINGLE_MALT,,,,,f,f,,199.99,199.99,199.99,5371,199.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/matsui-sakura-cask-single-malt,2026-01-20 00:13:37.682125+00,2026-01-20 00:13:37.658613+00
3545,"Marsmalt Le Papillon ""L.amurensis""",,,SCOTCH_SINGLE_MALT,,,,,f,f,,499.99,499.99,499.99,5370,499.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/marsmalt-le-papillon-l-amurensis,2026-01-20 00:13:37.678787+00,2026-01-20 00:13:37.658613+00
3544,Mars Tsunuki Sun and Phoenix Fukuoka 2023 Whisky Talk,,,SCOTCH_SINGLE_MALT,,,,,f,f,,999.99,999.99,999.99,5369,999.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/mars-tsunuki-sun-and-phoenix-fukuoka-2023-whisky-talk,2026-01-20 00:13:37.675079+00,2026-01-20 00:13:37.658613+00
3543,Mars Tsunuki 2018 Port Cask# T714,,,SCOTCH_SINGLE_MALT,,,,,f,f,,529.99,529.99,529.99,5368,529.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/mars-tsunuki-2018-port-cask-t714,2026-01-20 00:13:37.671477+00,2026-01-20 00:13:37.658613+00
3542,Mars Tsunuki 2018 Single Malt Cask# T647,,,SCOTCH_SINGLE_MALT,,,,,f,f,,399.99,399.99,399.99,5367,399.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/mars-tsunuki-2018-single-malt-cask-t647,2026-01-20 00:13:37.668162+00,2026-01-20 00:13:37.658613+00
3541,Mars Malt Gallery Single Malt Whisky 2022,,,SCOTCH_SINGLE_MALT,,,,,f,f,,199.99,199.99,199.99,5366,199.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/mars-malt-gallery-single-malt-whisky-2022,2026-01-20 00:13:37.664433+00,2026-01-20 00:13:37.658613+00
3540,Mars Komagatake Single Cask DK Selection 2024 Single Malt Whisky,,,SCOTCH_SINGLE_MALT,,,,,f,f,,299.99,299.99,299.99,5365,299.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/mars-komagatake-single-cask-dk-selection-2024-single-malt-whisky,2026-01-20 00:13:37.660547+00,2026-01-20 00:13:37.658613+00
3539,Mars Komagatake IPA Cask Finish 2020,,,SCOTCH_SINGLE_MALT,,,,,f,f,,259.99,259.99,259.99,5364,259.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/mars-komagatake-ipa-cask-finish-2020,2026-01-20 00:13:37.655231+00,2026-01-20 00:13:37.495424+00
3538,Mars Komagatake 3 Years Old Ghost 2018,,,SCOTCH_SINGLE_MALT,,,,,f,f,,599.99,599.99,599.99,5363,599.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/mars-komagatake-3-years-old-ghost-2018,2026-01-20 00:13:37.651917+00,2026-01-20 00:13:37.495424+00
3537,Mars 4 Years Old Glover Collection 2022,,,SCOTCH_SINGLE_MALT,,,,,f,f,,649.99,649.99,649.99,5362,649.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/mars-4-years-old-glover-collection-2022,2026-01-20 00:13:37.648361+00,2026-01-20 00:13:37.495424+00
3536,Maltage Satsuma 15 Years Old,,,SCOTCH_SINGLE_MALT,,,,,f,f,,899.99,899.99,899.99,5361,899.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/maltage-satsuma-15-years-old,2026-01-20 00:13:37.644601+00,2026-01-20 00:13:37.495424+00
3535,Kyoto Pure Malt Wine Cask Finish - Rabbit,,,SCOTCH_SINGLE_MALT,,,,,f,f,,299.99,299.99,299.99,5360,299.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kyoto-pure-malt-wine-cask-finish-rabbit,2026-01-20 00:13:37.64015+00,2026-01-20 00:13:37.495424+00
3534,Kurayoshi 12 Year Old Red Label Sherry Cask,,,SCOTCH_SINGLE_MALT,,,,,f,f,,199.99,199.99,199.99,5359,199.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kurayoshi-12-year-old-red-label-sherry-cask,2026-01-20 00:13:37.636915+00,2026-01-20 00:13:37.495424+00
3533,Kurayoshi Pure Malt 12 Year Old Red Label,,,SCOTCH_SINGLE_MALT,,,,,f,f,,299.99,299.99,299.99,5358,299.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kurayoshi-pure-malt-12-year-old-red-label,2026-01-20 00:13:37.633905+00,2026-01-20 00:13:37.495424+00
3532,"Kirin Oak Master ""Taru Kaoru""",,,SCOTCH_SINGLE_MALT,,,,,f,f,,159.99,159.99,159.99,5357,159.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kirin-oak-master-taru-kaoru,2026-01-20 00:13:37.630961+00,2026-01-20 00:13:37.495424+00
3531,Kirin Single Blended Japanese Whisky Fuji 2022 Masterpiece,,,SCOTCH_SINGLE_MALT,,,,,f,f,,899.99,899.99,899.99,5356,899.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kirin-single-blended-japanese-whisky-fuji-2022-masterpiece,2026-01-20 00:13:37.628034+00,2026-01-20 00:13:37.495424+00
3530,Kirin Fuji Single Blended 50th Anniversary Edition,,,SCOTCH_SINGLE_MALT,,,,,f,f,,499.99,499.99,499.99,5355,499.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kirin-fuji-single-blended-50th-anniversary-edition,2026-01-20 00:13:37.624615+00,2026-01-20 00:13:37.495424+00
3529,Kavalan Solist Sherry Cask #S100201010A,,,SCOTCH_SINGLE_MALT,,,,,f,f,,299.99,299.99,299.99,5354,299.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kavalan-solist-sherry-cask-s100201010a,2026-01-20 00:13:37.621799+00,2026-01-20 00:13:37.495424+00
3528,Karuizawa Gloria Ocean & Ocean SP Set,,,SCOTCH_SINGLE_MALT,,,,,f,f,,419.99,419.99,419.99,5353,419.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/karuizawa-gloria-ocean-ocean-sp-set,2026-01-20 00:13:37.618995+00,2026-01-20 00:13:37.495424+00
3527,Karuizawa 49 Year Old Shōwa 1971 #1602,,,SCOTCH_SINGLE_MALT,,,,,f,f,,38999.99,38999.99,38999.99,5352,38999.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/karuizawa-49-year-old-showa-1971-1602,2026-01-20 00:13:37.616097+00,2026-01-20 00:13:37.495424+00
3526,Karuizawa 40 Year Old Cask #4560,,,SCOTCH_SINGLE_MALT,,,,,f,f,,89999.99,89999.99,89999.99,5351,89999.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/karuizawa-40-year-old-cask-4560,2026-01-20 00:13:37.612762+00,2026-01-20 00:13:37.495424+00
3525,Karuizawa 40 Year Old 1977 Single Sherry Cask #4139,,,SCOTCH_SINGLE_MALT,,,,,f,f,,129999.99,129999.99,129999.99,5350,129999.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/karuizawa-40-year-old-1977-single-sherry-cask-4139,2026-01-20 00:13:37.608925+00,2026-01-20 00:13:37.495424+00
3524,"Karuizawa 35 Year Old ""Moon Above Daimotsu Bay""",,,SCOTCH_SINGLE_MALT,,,,,f,f,,19999.99,19999.99,19999.99,5349,19999.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/karuizawa-35-year-old-moon-above-daimotsu-bay,2026-01-20 00:13:37.604693+00,2026-01-20 00:13:37.495424+00
3523,Karuizawa 1981 Single Cask 35 Year Old #8287,,,SCOTCH_SINGLE_MALT,,,,,f,f,,79999.99,79999.99,79999.99,5348,79999.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/karuizawa-1981-single-cask-35-year-old-8287,2026-01-20 00:13:37.60151+00,2026-01-20 00:13:37.495424+00
3522,Kanosuke Double Distillery Blended Whisky,,,SCOTCH_SINGLE_MALT,,,,,f,f,,299.99,299.99,299.99,5347,299.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kanosuke-whisky-double-distillery,2026-01-20 00:13:37.598561+00,2026-01-20 00:13:37.495424+00
3521,Kanosuke Single Malt Barrel No.19163,,,SCOTCH_SINGLE_MALT,,,,,f,f,,699.99,699.99,699.99,5346,699.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kanosuke-single-malt-barrel-no-19163,2026-01-20 00:13:37.595267+00,2026-01-20 00:13:37.495424+00
3520,Kanosuke Single Malt 2021,,,SCOTCH_SINGLE_MALT,,,,,f,f,,199.99,199.99,199.99,5345,199.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kanosuke-single-malt-2021,2026-01-20 00:13:37.591933+00,2026-01-20 00:13:37.495424+00
3519,Kanosuke Single Malt 2023 Limited Edition,,,SCOTCH_SINGLE_MALT,,,,,f,f,,299.99,299.99,299.99,5344,299.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kanosuke-single-malt-2023-limited-edition,2026-01-20 00:13:37.588896+00,2026-01-20 00:13:37.495424+00
3518,Kanosuke Rechar x Bourbon Cask# 20466,,,SCOTCH_SINGLE_MALT,,,,,f,f,,599.99,599.99,599.99,5343,599.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kanosuke-rechar-x-bourbon-cask-20466,2026-01-20 00:13:37.586063+00,2026-01-20 00:13:37.495424+00
3517,Kanosuke Crane & Sky 2022 #02,,,SCOTCH_SINGLE_MALT,,,,,f,f,,999.99,999.99,999.99,5342,999.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kanosuke-crane-sky-2022-02,2026-01-20 00:13:37.583159+00,2026-01-20 00:13:37.495424+00
3516,Kanosuke New Born for Claude Whisky,,,SCOTCH_SINGLE_MALT,,,,,f,f,,229.99,229.99,229.99,5341,229.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kanosuke-new-born-for-claude-whisky,2026-01-20 00:13:37.580231+00,2026-01-20 00:13:37.495424+00
3515,Kanosuke 4 Year Old Exclusively Bottled for The Whisky Crew,,,SCOTCH_SINGLE_MALT,,,,,f,f,,799.99,799.99,799.99,5340,799.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kanosuke-4-year-old-exclusively-bottled-for-the-whisky-crew,2026-01-20 00:13:37.577163+00,2026-01-20 00:13:37.495424+00
3514,Kanosuke 3 Years Old Glover Collection 2022,,,SCOTCH_SINGLE_MALT,,,,,f,f,,999.99,999.99,999.99,5339,999.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kanosuke-3-years-old-glover-collection-2022,2026-01-20 00:13:37.574147+00,2026-01-20 00:13:37.495424+00
3513,Kanazawa 15 Years Old Limited Edition,,,SCOTCH_SINGLE_MALT,,,,,f,f,,329.99,329.99,329.99,5338,329.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/kanazawa-15-years-old-limited-edition,2026-01-20 00:13:37.570818+00,2026-01-20 00:13:37.495424+00
3512,Journeys - Samurai,,,SCOTCH_SINGLE_MALT,,,,,f,f,,299.99,299.99,299.99,5337,299.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/journeys-samurai,2026-01-20 00:13:37.567895+00,2026-01-20 00:13:37.495424+00
3511,Journeys - Geisha,,,SCOTCH_SINGLE_MALT,,,,,f,f,,299.99,299.99,299.99,5336,299.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/journeys-geisha,2026-01-20 00:13:37.564602+00,2026-01-20 00:13:37.495424+00
3510,Japanese Whisky Advent Calendar 2021 Premium Edition (Pre-Order),,,SCOTCH_SINGLE_MALT,,,,,f,f,,399.99,399.99,399.99,5335,399.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/japanese-whisky-advent-calendar-2021-premium-edition-pre-order,2026-01-20 00:13:37.561578+00,2026-01-20 00:13:37.495424+00
3509,Ichiro’s Malt Takashimaya Zodiac 2021,,,SCOTCH_SINGLE_MALT,,,,,f,f,,2499.99,2499.99,2499.99,5334,2499.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiro-s-malt-takashimaya-zodiac-2021,2026-01-20 00:13:37.558654+00,2026-01-20 00:13:37.495424+00
3508,Ichiro's Malt Chichibu Yokohama Grand 2013-2020,,,SCOTCH_SINGLE_MALT,,,,,f,f,,3999.99,3999.99,3999.99,5333,3999.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiros-malt-chichibu-yokohama-grand-2013-2020,2026-01-20 00:13:37.555553+00,2026-01-20 00:13:37.495424+00
3507,Ichiro's Malt Chichibu Single Cask #3912 Dog Label 750ml,,,SCOTCH_SINGLE_MALT,,,,,f,f,,649.99,649.99,649.99,5332,649.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiros-malt-chichibu-single-cask-3912-dog-label-750ml,2026-01-20 00:13:37.552347+00,2026-01-20 00:13:37.495424+00
3506,Ichiro's Malt Chichibu On the Way Floor Malted 2024 Whisky,,,SCOTCH_SINGLE_MALT,,,,,f,f,,449.99,449.99,449.99,5331,449.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiros-malt-chichibu-on-the-way-floor-malted-2024-whisky,2026-01-20 00:13:37.549228+00,2026-01-20 00:13:37.495424+00
3505,Ichiro's Malt Chichibu Kusuda 2017,,,SCOTCH_SINGLE_MALT,,,,,f,f,,1799.99,1799.99,1799.99,5330,1799.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiros-malt-chichibu-kusuda-2017,2026-01-20 00:13:37.546057+00,2026-01-20 00:13:37.495424+00
3504,Ichiro's Malt Chichibu Malt Dream Cask for Kagoya,,,SCOTCH_SINGLE_MALT,,,,,f,f,,4699.99,4699.99,4699.99,5329,4699.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiros-malt-chichibu-malt-dream-cask-for-kagoya,2026-01-20 00:13:37.543053+00,2026-01-20 00:13:37.495424+00
3503,Ichiro's Malt Chichibu 8 Years Old Red Wine Cask #9120,,,SCOTCH_SINGLE_MALT,,,,,f,f,,1799.99,1799.99,1799.99,5328,1799.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiros-malt-chichibu-8-years-old-red-wine-cask-9120,2026-01-20 00:13:37.540106+00,2026-01-20 00:13:37.495424+00
3502,Ichiro's Malt Chichibu Beer Cask #3297,,,SCOTCH_SINGLE_MALT,,,,,f,f,,3499.99,3499.99,3499.99,5327,3499.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiros-malt-chichibu-beer-cask-3297,2026-01-20 00:13:37.53708+00,2026-01-20 00:13:37.495424+00
3501,Ichiro's Malt & Grain Hankyu Department Store 2023,,,SCOTCH_SINGLE_MALT,,,,,f,f,,749.99,749.99,749.99,5326,749.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiros-malt-grain-hankyu-department-store-2023,2026-01-20 00:13:37.534118+00,2026-01-20 00:13:37.495424+00
3500,Ichiro’s Malt & Grain Single Cask Blended Whisky #11692,,,SCOTCH_SINGLE_MALT,,,,,f,f,,999.99,999.99,999.99,5325,999.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiro-s-malt-grain-single-cask-blended-whisky-11692,2026-01-20 00:13:37.530889+00,2026-01-20 00:13:37.495424+00
3499,Ichiro's Malt & Grain Chichibu Miyanokawa Night Bazaar Single Cask Blended Whisky,,,SCOTCH_SINGLE_MALT,,,,,f,f,,1499.99,1499.99,1499.99,5324,1499.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiros-malt-grain-chichibu-miyanokawa-night-bazaar-single-cask-blended-whisky,2026-01-20 00:13:37.52798+00,2026-01-20 00:13:37.495424+00
3498,"Ichiro’s Malt & Grain ""The Bar Ace"" 10th Anniversary",,,SCOTCH_SINGLE_MALT,,,,,f,f,,2199.99,2199.99,2199.99,5323,2199.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiro-s-malt-grain-the-bar-ace-10th-anniversary,2026-01-20 00:13:37.524925+00,2026-01-20 00:13:37.495424+00
3497,Ichiro's Malt - Chichibu Single Cask Peated 2019 #2689,,,SCOTCH_SINGLE_MALT,,,,,f,f,,2699.99,2699.99,2699.99,5322,2699.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiros-malt-chichibu-single-cask-peated-2019-2689,2026-01-20 00:13:37.521239+00,2026-01-20 00:13:37.495424+00
3496,Ichiro's Malt - Chichibu Single Cask #3867,,,SCOTCH_SINGLE_MALT,,,,,f,f,,1199.99,1199.99,1199.99,5321,1199.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiros-malt-chichibu-single-cask-3867,2026-01-20 00:13:37.517799+00,2026-01-20 00:13:37.495424+00
3495,"Ichiro's Choice ""Secret Islay"" Single Cask Single Malt Whisky 2023",,,SCOTCH_SINGLE_MALT,,,,,f,f,,1499.99,1499.99,1499.99,5320,1499.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiros-choice-secret-islay-single-cask-single-malt-whisky-2023,2026-01-20 00:13:37.514831+00,2026-01-20 00:13:37.495424+00
3494,Ichiro's Chichibu 4 Years Old Refill Hogshead #7633,,,SCOTCH_SINGLE_MALT,,,,,f,f,,1499.99,1499.99,1499.99,5319,1499.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/ichiros-chichibu-4-years-old-refill-hogshead-7633,2026-01-20 00:13:37.511438+00,2026-01-20 00:13:37.495424+00
3493,Hinomaru Aged 5 Years Port Cask Finish,,,SCOTCH_SINGLE_MALT,,,,,f,f,,499.99,499.99,499.99,5318,499.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/hinomaru-aged-5-years-port-cask-finish,2026-01-20 00:13:37.508343+00,2026-01-20 00:13:37.495424+00
3492,"Hinomaru ""Sakura Ra"" Whisky",,,SCOTCH_SINGLE_MALT,,,,,f,f,,299.99,299.99,299.99,5317,299.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/hinomaru-sakura-ra-whisky,2026-01-20 00:13:37.504931+00,2026-01-20 00:13:37.495424+00
3491,Hibiki 21 Year Old Kutani Yoshidaya Ceramic Bottle,,,SCOTCH_SINGLE_MALT,,,,,f,f,,4599.99,4599.99,4599.99,5316,4599.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/hibiki-21-year-old-kutani-yoshidaya-ceramic-bottle,2026-01-20 00:13:37.501606+00,2026-01-20 00:13:37.495424+00
3490,Hibiki 21 Year Old Bundle,,,SCOTCH_SINGLE_MALT,,,,,f,f,,1029.99,1029.99,1029.99,5315,1029.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/hibiki-21-year-old-bundle,2026-01-20 00:13:37.497762+00,2026-01-20 00:13:37.495424+00
3489,Hibiki 17 Year Old Gold Label (No Box),,,SCOTCH_SINGLE_MALT,,,,,f,f,,1399.99,1399.99,1399.99,5314,1399.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/hibiki-17-year-old-gold-label-no-box,2026-01-20 00:13:37.491602+00,2026-01-20 00:13:37.313972+00
3488,Hibiki 17 & Yamazaki 12 Years Old Baby Bottle Gift Set,,,SCOTCH_SINGLE_MALT,,,,,f,f,,599.99,599.99,599.99,5313,599.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/hibiki-17-yamazaki-12-years-old-baby-bottle-gift-set,2026-01-20 00:13:37.488319+00,2026-01-20 00:13:37.313972+00
3487,Helios Single Malt Whisky Sherry Cask Finish,,,SCOTCH_SINGLE_MALT,,,,,f,f,,349.99,349.99,349.99,5312,349.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/helios-single-malt-whisky-sherry-cask-finish,2026-01-20 00:13:37.485075+00,2026-01-20 00:13:37.313972+00
3486,Hakushu Owner's Cask - Nigata Original Whisky 1997,,,SCOTCH_SINGLE_MALT,,,,,f,f,,4999.99,4999.99,4999.99,5311,4999.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/hakushu-owners-cask-nigata-original-whisky-1997,2026-01-20 00:13:37.481698+00,2026-01-20 00:13:37.313972+00
3485,Hakushu 25 Years Old New Release,,,SCOTCH_SINGLE_MALT,,,,,f,f,,6859.99,6859.99,6859.99,5310,6859.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/hakushu-25-years-old-new-release,2026-01-20 00:13:37.478235+00,2026-01-20 00:13:37.313972+00
3484,Essence of Suntory 2021 Volume 5: Malt Mania Set,,,SCOTCH_SINGLE_MALT,,,,,f,f,,1199.99,1199.99,1199.99,5309,1199.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/essence-of-suntory-2021-volume-5-malt-mania-set,2026-01-20 00:13:37.474483+00,2026-01-20 00:13:37.313972+00
3483,Dover Japanese Sake Persimmon,,,SCOTCH_SINGLE_MALT,,,,,f,f,,129.99,129.99,129.99,5308,129.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/dover-japanese-sake-persimmon,2026-01-20 00:13:37.47058+00,2026-01-20 00:13:37.313972+00
3482,Dover Japanese Sake Yomogi,,,SCOTCH_SINGLE_MALT,,,,,f,f,,129.99,129.99,129.99,5307,129.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/dover-japanese-sake-yomogi,2026-01-20 00:13:37.466982+00,2026-01-20 00:13:37.313972+00
3481,Dekanta Holiday Tasting Set #1,,,SCOTCH_SINGLE_MALT,,,,,f,f,,149.99,149.99,149.99,5306,149.99,USD,RETAIL,Dekanta,https://www.dekanta.com/store/dekanta-holiday-tasting-set-1,2026-01-20 00:13:37.462715+00,2026-01-20 00:13:37.313972+00
